year,month,country,area,was_fatal,was_provoked,species
1962,7.0,USA,South Carolina,0.0,0.0,
1962,7.0,USA,California,0.0,1.0,blue
1962,7.0,USA,Georgia,0.0,0.0,
1962,7.0,USA,Georgia,0.0,0.0,
1962,6.0,USA,Florida,0.0,0.0,
1962,6.0,USA,California,0.0,0.0,
1962,6.0,USA,California,1.0,0.0,
1962,6.0,USA,California,1.0,0.0,
1962,6.0,USA,South Carolina,0.0,0.0,
1962,6.0,AUSTRALIA,Western Australia,0.0,0.0,
1962,6.0,USA,California,0.0,1.0,
1962,6.0,USA,Florida,0.0,0.0,
1962,5.0,USA,Florida,0.0,0.0,
1962,5.0,USA,California,1.0,,
1962,4.0,AUSTRALIA,Queensland,0.0,1.0,
1962,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1962,2.0,AUSTRALIA,Queensland,0.0,0.0,
1962,2.0,AUSTRALIA,Queensland,0.0,0.0,
1962,1.0,AUSTRALIA,New South Wales,0.0,1.0,
1962,1.0,USA,California,0.0,0.0,white
1962,1.0,AUSTRALIA,New South Wales,0.0,1.0,nurse
1962,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1962,1.0,AUSTRALIA,South Australia,0.0,0.0,nurse
1962,1.0,AUSTRALIA,South Australia,0.0,0.0,white
1962,1.0,AUSTRALIA,Queensland,0.0,1.0,
1962,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1962,1.0,AUSTRALIA,New South Wales,0.0,1.0,
1962,,AUSTRALIA,South Australia,0.0,0.0,
1961,12.0,AUSTRALIA,Queensland,1.0,0.0,
1961,12.0,AUSTRALIA,Queensland,0.0,0.0,
1961,12.0,AUSTRALIA,Western Australia,0.0,1.0,nurse
1961,12.0,AUSTRALIA,South Australia,0.0,0.0,
1961,12.0,AUSTRALIA,Queensland,1.0,0.0,
1961,12.0,AUSTRALIA,Torres Strait,0.0,0.0,
1961,10.0,USA,Florida,1.0,0.0,
1961,9.0,USA,Florida,0.0,1.0,
1961,8.0,USA,California,0.0,0.0,white
1961,8.0,USA,South Carolina,0.0,0.0,white
1961,8.0,USA,Hawaii,0.0,0.0,
1961,7.0,USA,New York,0.0,1.0,
1961,7.0,AUSTRALIA,Queensland,0.0,1.0,white
1961,6.0,USA,Florida,1.0,0.0,
1961,6.0,USA,Florida,0.0,0.0,
1961,6.0,USA,Florida,0.0,0.0,hammerhead
1961,5.0,USA,California,0.0,0.0,white
1961,5.0,USA,Florida,0.0,0.0,hammerhead
1961,5.0,AUSTRALIA,Western Australia,0.0,1.0,
1961,4.0,AUSTRALIA,New South Wales,0.0,1.0,wobbegong
1961,4.0,USA,Florida,0.0,0.0,tiger
1961,4.0,AUSTRALIA,New South Wales,0.0,1.0,wobbegong
1961,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1961,4.0,AUSTRALIA,Victoria,0.0,0.0,nurse
1961,4.0,AUSTRALIA,Western Australia,0.0,1.0,wobbegong
1961,3.0,AUSTRALIA,South Australia,0.0,0.0,
1961,3.0,AUSTRALIA,Victoria,0.0,0.0,
1961,3.0,AUSTRALIA,Western Australia,0.0,1.0,
1961,3.0,AUSTRALIA,South Australia,0.0,0.0,white
1961,2.0,USA,Pennsylvania,0.0,1.0,
1961,2.0,AUSTRALIA,Victoria,0.0,0.0,
1961,2.0,AUSTRALIA,Western Australia,0.0,0.0,nurse
1961,1.0,AUSTRALIA,New South Wales,0.0,1.0,wobbegong
1961,1.0,AUSTRALIA,Northern Territory,0.0,1.0,hammerhead
1961,1.0,AUSTRALIA,Tasmania,0.0,0.0,
1961,,AUSTRALIA,New South Wales,0.0,0.0,
1961,,USA,Hawaii,1.0,,
1960,12.0,USA,Hawaii,1.0,0.0,
1960,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1960,12.0,AUSTRALIA,Queensland,0.0,0.0,nurse
1960,12.0,AUSTRALIA,Queensland,0.0,0.0,bull
1960,11.0,AUSTRALIA,Queensland,0.0,0.0,
1960,11.0,AUSTRALIA,Queensland,0.0,1.0,
1960,11.0,AUSTRALIA,Western Australia,0.0,0.0,wobbegong
1960,10.0,USA,California,0.0,,
1960,9.0,USA,South Carolina,0.0,1.0,
1960,9.0,AUSTRALIA,Western Australia,0.0,0.0,
1960,8.0,USA,New Jersey,0.0,0.0,
1960,8.0,USA,Connecticut,0.0,0.0,
1960,8.0,USA,New Jersey,0.0,0.0,
1960,8.0,USA,New Jersey,0.0,0.0,
1960,8.0,USA,Florida,0.0,1.0,lemon
1960,8.0,USA,Delaware,0.0,0.0,
1960,8.0,USA,South Carolina,1.0,0.0,
1960,7.0,USA,Mississippi,0.0,0.0,
1960,7.0,USA,Virginia,0.0,1.0,sand
1960,6.0,USA,South Carolina,0.0,1.0,
1960,6.0,USA,Florida,0.0,0.0,mako
1960,6.0,USA,Georgia,0.0,0.0,
1960,5.0,USA,California,0.0,0.0,white
1960,5.0,USA,Florida,0.0,1.0,lemon
1960,4.0,USA,California,0.0,0.0,white
1960,4.0,AUSTRALIA,Western Australia,0.0,1.0,
1960,4.0,AUSTRALIA,New South Wales,0.0,0.0,white
1960,4.0,AUSTRALIA,Western Australia,0.0,1.0,sandtiger
1960,4.0,AUSTRALIA,Victoria,0.0,0.0,
1960,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1960,4.0,AUSTRALIA,South Australia,0.0,1.0,white
1960,3.0,USA,Florida,0.0,0.0,
1960,2.0,AUSTRALIA,Tasmania,0.0,0.0,
1960,2.0,AUSTRALIA,New South Wales,0.0,1.0,tiger
1960,2.0,AUSTRALIA,New South Wales,0.0,1.0,nurse
1960,1.0,AUSTRALIA,South Australia,0.0,0.0,
1960,1.0,AUSTRALIA,New South Wales,1.0,0.0,bull
1960,1.0,AUSTRALIA,Western Australia,0.0,1.0,wobbegong
1960,1.0,AUSTRALIA,Tasmania,0.0,0.0,
1959,12.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1959,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1959,12.0,AUSTRALIA,Queensland,1.0,0.0,
1959,12.0,AUSTRALIA,Victoria,0.0,1.0,
1959,11.0,AUSTRALIA,Victoria,0.0,0.0,
1959,11.0,AUSTRALIA,Queensland,0.0,0.0,
1959,11.0,AUSTRALIA,Queensland,0.0,0.0,
1959,11.0,AUSTRALIA,South Australia,0.0,1.0,
1959,11.0,USA,California,0.0,0.0,blue
1959,11.0,AUSTRALIA,Western Australia,0.0,1.0,carpet
1959,10.0,USA,California,0.0,0.0,white
1959,9.0,USA,Florida,0.0,,hammerhead
1959,9.0,USA,South Carolina,,0.0,white
1959,9.0,USA,California,0.0,0.0,white
1959,8.0,USA,Florida,1.0,0.0,
1959,8.0,USA,South Carolina,0.0,1.0,
1959,8.0,USA,California,0.0,1.0,hammerhead
1959,8.0,USA,Georgia,0.0,0.0,
1959,7.0,USA,California,0.0,1.0,white
1959,7.0,USA,California,0.0,0.0,hammerhead
1959,7.0,USA,California,0.0,0.0,hammerhead
1959,7.0,USA,California,0.0,0.0,hammerhead
1959,7.0,USA,California,0.0,1.0,blue
1959,7.0,USA,Florida,0.0,1.0,nurse
1959,6.0,USA,California,1.0,0.0,white
1959,5.0,USA,Florida,0.0,0.0,
1959,5.0,USA,California,1.0,0.0,white
1959,5.0,USA,Florida,0.0,0.0,tiger
1959,4.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1959,4.0,USA,Hawaii,0.0,0.0,
1959,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1959,3.0,USA,Florida,0.0,0.0,
1959,3.0,USA,Florida,0.0,0.0,tiger
1959,2.0,AUSTRALIA,Victoria,0.0,0.0,mako
1959,1.0,AUSTRALIA,Western Australia,0.0,0.0,nurse
1959,1.0,AUSTRALIA,Tasmania,0.0,0.0,
1959,1.0,AUSTRALIA,Tasmania,1.0,0.0,
1959,1.0,AUSTRALIA,Queensland,0.0,0.0,
1959,1.0,AUSTRALIA,Tasmania,0.0,0.0,
1958,12.0,USA,Hawaii,1.0,0.0,tiger
1958,11.0,AUSTRALIA,Queensland,1.0,0.0,
1958,11.0,USA,California,0.0,0.0,white
1958,10.0,USA,California,0.0,0.0,
1958,10.0,USA,Florida,0.0,0.0,
1958,9.0,USA,New York,0.0,1.0,
1958,7.0,USA,Florida,0.0,0.0,tiger
1958,7.0,USA,Florida,0.0,0.0,tiger
1958,7.0,USA,Florida,1.0,0.0,
1958,7.0,USA,Florida,0.0,1.0,nurse
1958,7.0,USA,Florida,0.0,0.0,
1958,6.0,USA,Florida,0.0,1.0,nurse
1958,6.0,USA,Florida,0.0,0.0,tiger
1958,6.0,USA,Florida,0.0,1.0,nurse
1958,4.0,USA,Florida,0.0,1.0,nurse
1958,2.0,USA,US Virgin Islands,0.0,1.0,nurse
1958,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1958,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1957,12.0,AUSTRALIA,South Australia,0.0,0.0,
1957,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1957,8.0,USA,Florida,0.0,1.0,bull
1957,7.0,USA,California,0.0,1.0,white
1957,7.0,USA,North Carolina,1.0,0.0,white
1957,7.0,AUSTRALIA,Torres Strait,0.0,0.0,
1957,5.0,AUSTRALIA,New South Wales,0.0,0.0,
1957,5.0,USA,Florida,0.0,0.0,
1957,4.0,USA,California,1.0,0.0,white
1957,4.0,AUSTRALIA,New South Wales,0.0,0.0,wobbegong
1957,4.0,USA,Florida,0.0,1.0,
1957,4.0,AUSTRALIA,Torres Strait,0.0,0.0,
1957,2.0,USA,Florida,0.0,0.0,
1957,2.0,AUSTRALIA,Western Australia,,0.0,
1957,2.0,USA,Florida,0.0,0.0,mako
1957,,USA,Florida,0.0,0.0,
1957,,USA,Florida,0.0,0.0,bull
1956,9.0,USA,Florida,0.0,0.0,sand
1956,8.0,USA,Puerto Rico,1.0,0.0,
1956,8.0,AUSTRALIA,Queensland,0.0,1.0,wobbegong
1956,8.0,USA,California,0.0,0.0,white
1956,7.0,USA,Puerto Rico,1.0,1.0,
1956,7.0,USA,California,0.0,1.0,
1956,7.0,USA,Florida,0.0,0.0,
1956,7.0,USA,South Carolina,0.0,0.0,
1956,6.0,AUSTRALIA,Torres Strait,0.0,0.0,
1956,5.0,AUSTRALIA,Torres Strait,0.0,0.0,
1956,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1956,3.0,AUSTRALIA,Victoria,1.0,0.0,
1956,3.0,AUSTRALIA,Western Australia,0.0,0.0,
1956,2.0,AUSTRALIA,Queensland,1.0,0.0,
1956,2.0,AUSTRALIA,Victoria,0.0,0.0,
1956,1.0,AUSTRALIA,Torres Strait,0.0,0.0,
1956,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1956,,USA,Virginia,0.0,1.0,sand
1956,,USA,Virginia,,0.0,
1955,12.0,AUSTRALIA,Tasmania,0.0,0.0,
1955,12.0,USA,Florida,0.0,0.0,
1955,10.0,AUSTRALIA,Queensland,0.0,1.0,
1955,9.0,USA,Hawaii,0.0,0.0,
1955,9.0,USA,California,0.0,0.0,
1955,9.0,USA,California,0.0,0.0,
1955,8.0,USA,California,0.0,1.0,blue
1955,8.0,USA,South Carolina,0.0,1.0,
1955,8.0,AUSTRALIA,South Australia,0.0,0.0,
1955,7.0,USA,Rhode Island,0.0,0.0,sand
1955,5.0,USA,California,0.0,1.0,
1955,4.0,USA,Hawaii,0.0,0.0,
1955,3.0,AUSTRALIA,New South Wales,1.0,0.0,
1955,3.0,AUSTRALIA,Western Australia,0.0,1.0,
1955,2.0,USA,California,0.0,0.0,
1955,2.0,USA,California,0.0,0.0,white
1955,2.0,AUSTRALIA,New South Wales,1.0,0.0,white
1955,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1955,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1955,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1955,,USA,Florida,,0.0,
1954,12.0,AUSTRALIA,Victoria,1.0,0.0,
1954,11.0,USA,Wake Island,0.0,0.0,blacktip reef
1954,10.0,USA,Virginia,1.0,,
1954,9.0,USA,California,0.0,0.0,
1954,9.0,AUSTRALIA,Torres Strait,1.0,0.0,
1954,7.0,USA,Florida,0.0,0.0,nurse
1954,6.0,USA,California,0.0,1.0,
1954,6.0,AUSTRALIA,Queensland,0.0,0.0,
1954,2.0,AUSTRALIA,New South Wales,1.0,0.0,
1954,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1954,1.0,AUSTRALIA,Torres Strait,0.0,0.0,
1954,,USA,Hawaii,0.0,0.0,
1953,12.0,AUSTRALIA,Queensland,0.0,0.0,
1953,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1953,10.0,AUSTRALIA,New South Wales,0.0,1.0,
1953,9.0,USA,California,0.0,0.0,
1953,9.0,USA,Georgia,0.0,,
1953,9.0,USA,New York,0.0,0.0,sand
1953,9.0,USA,Hawaii,0.0,0.0,hammerhead
1953,7.0,USA,Hawaii,1.0,0.0,
1953,7.0,USA,California,0.0,1.0,
1953,7.0,USA,Florida,0.0,0.0,
1953,7.0,USA,Hawaii,0.0,0.0,
1953,6.0,AUSTRALIA,Queensland,0.0,1.0,
1953,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1953,4.0,USA,Texas,0.0,0.0,
1953,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1953,3.0,AUSTRALIA,South Australia,0.0,0.0,
1953,2.0,USA,Hawaii,0.0,1.0,
1953,2.0,AUSTRALIA,New South Wales,0.0,0.0,wobbegong
1953,2.0,AUSTRALIA,,0.0,0.0,wobbegong
1953,1.0,AUSTRALIA,South Australia,0.0,1.0,
1953,1.0,AUSTRALIA,Tasmania,0.0,0.0,
1953,,AUSTRALIA,,0.0,0.0,wobbegong
1953,,USA,Florida,0.0,0.0,
1952,12.0,AUSTRALIA,Victoria,0.0,0.0,
1952,12.0,AUSTRALIA,South Australia,0.0,0.0,
1952,8.0,USA,Hawaii,1.0,0.0,
1952,12.0,USA,California,1.0,0.0,white
1952,12.0,USA,Hawaii,1.0,0.0,
1952,7.0,USA,Florida,0.0,0.0,hammerhead
1952,7.0,USA,South Carolina,0.0,1.0,
1952,7.0,USA,South Carolina,0.0,1.0,
1952,7.0,USA,California,1.0,,
1952,7.0,USA,California,0.0,1.0,
1952,7.0,USA,Puerto Rico,0.0,0.0,tiger
1952,5.0,USA,California,0.0,0.0,white
1952,5.0,AUSTRALIA,Western Australia,0.0,0.0,carpet
1952,4.0,AUSTRALIA,South Australia,0.0,0.0,white
1952,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1952,,USA,Florida,1.0,0.0,
1951,12.0,AUSTRALIA,New South Wales,0.0,1.0,wobbegong
1951,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1951,10.0,AUSTRALIA,Queensland,1.0,0.0,
1951,9.0,AUSTRALIA,Queensland,1.0,0.0,
1951,7.0,USA,California,0.0,0.0,
1951,6.0,USA,Hawaii,1.0,0.0,
1951,3.0,AUSTRALIA,New South Wales,0.0,1.0,wobbegong
1951,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1951,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1951,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1950,12.0,AUSTRALIA,Queensland,0.0,0.0,nurse
1950,12.0,AUSTRALIA,New South Wales,0.0,0.0,wobbegong
1950,12.0,AUSTRALIA,Queensland,1.0,0.0,
1950,11.0,AUSTRALIA,Northern Territory,0.0,1.0,
1950,11.0,AUSTRALIA,Queensland,0.0,0.0,white
1950,11.0,AUSTRALIA,Queensland,0.0,0.0,
1950,10.0,USA,California,0.0,0.0,white
1950,10.0,AUSTRALIA,Queensland,0.0,0.0,
1950,7.0,AUSTRALIA,South Australia,0.0,0.0,white
1950,7.0,USA,Texas,0.0,0.0,hammerhead
1950,7.0,USA,Florida,0.0,0.0,
1950,6.0,USA,New York,0.0,0.0,sand
1950,6.0,USA,Florida,1.0,,
1950,4.0,AUSTRALIA,Queensland,1.0,,
1950,2.0,AUSTRALIA,Western Australia,0.0,0.0,carpet
1950,1.0,AUSTRALIA,Victoria,0.0,0.0,
1950,,AUSTRALIA,Tasmania,0.0,0.0,white
1950,,USA,Florida,0.0,0.0,
1949,12.0,AUSTRALIA,Victoria,0.0,0.0,nurse
1949,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1949,8.0,AUSTRALIA,Queensland,0.0,0.0,
1949,8.0,AUSTRALIA,Queensland,1.0,0.0,
1949,8.0,AUSTRALIA,Tasmania,0.0,0.0,
1949,7.0,USA,South Carolina,0.0,0.0,
1949,7.0,USA,California,0.0,1.0,
1949,5.0,AUSTRALIA,Western Australia,0.0,0.0,
1949,5.0,AUSTRALIA,New South Wales,0.0,1.0,
1949,4.0,AUSTRALIA,Queensland,0.0,1.0,
1949,4.0,AUSTRALIA,Queensland,1.0,0.0,
1949,3.0,AUSTRALIA,South Australia,,0.0,
1949,1.0,AUSTRALIA,New South Wales,1.0,0.0,white
1949,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1948,12.0,AUSTRALIA,Western Australia,1.0,0.0,tiger
1948,12.0,AUSTRALIA,Queensland,1.0,0.0,
1948,12.0,AUSTRALIA,Queensland,0.0,0.0,
1948,11.0,AUSTRALIA,Torres Strait,0.0,0.0,
1948,9.0,USA,Hawaii,0.0,0.0,
1948,9.0,USA,Hawaii,0.0,0.0,
1948,7.0,USA,US Virgin Islands,1.0,0.0,
1948,2.0,USA,Texas,1.0,,
1948,2.0,AUSTRALIA,New South Wales,1.0,0.0,
1948,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1948,,USA,Florida,0.0,1.0,nurse
1947,12.0,AUSTRALIA,New South Wales,0.0,0.0,nurse
1947,11.0,AUSTRALIA,South Australia,0.0,0.0,
1947,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1947,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1947,11.0,AUSTRALIA,New South Wales,1.0,0.0,
1947,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1947,11.0,AUSTRALIA,Queensland,1.0,0.0,
1947,10.0,AUSTRALIA,Northern Territory,0.0,0.0,
1947,8.0,USA,Florida,1.0,0.0,
1947,7.0,USA,California,0.0,1.0,
1947,7.0,AUSTRALIA,Northern Territory,0.0,0.0,
1947,6.0,USA,Hawaii,0.0,0.0,
1947,6.0,AUSTRALIA,New South Wales,0.0,0.0,tiger
1947,4.0,AUSTRALIA,New South Wales,0.0,0.0,
1947,2.0,AUSTRALIA,Queensland,0.0,0.0,
1947,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1946,12.0,AUSTRALIA,South Australia,0.0,0.0,
1946,12.0,AUSTRALIA,Queensland,0.0,0.0,
1946,11.0,AUSTRALIA,Torres Strait,1.0,0.0,
1946,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1946,8.0,AUSTRALIA,Queensland,1.0,0.0,
1946,4.0,AUSTRALIA,Queensland,1.0,0.0,
1946,4.0,AUSTRALIA,South Australia,0.0,0.0,
1946,3.0,AUSTRALIA,South Australia,0.0,0.0,
1946,2.0,AUSTRALIA,Western Australia,0.0,0.0,white
1946,1.0,AUSTRALIA,Queensland,0.0,0.0,
1946,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1945,8.0,USA,North Carolina,1.0,0.0,
1945,6.0,AUSTRALIA,Queensland,1.0,0.0,
1945,5.0,USA,North Carolina,1.0,0.0,
1944,12.0,USA,Florida,0.0,1.0,tiger
1944,10.0,AUSTRALIA,Queensland,0.0,0.0,
1944,9.0,USA,Maryland,0.0,0.0,
1944,5.0,USA,Florida,0.0,0.0,blacktip
1944,1.0,AUSTRALIA,Western Australia,0.0,0.0,
1944,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1943,12.0,USA,South Carolina,1.0,,
1943,7.0,USA,Florida,1.0,,
1943,6.0,AUSTRALIA,Tasmania,0.0,0.0,white
1943,5.0,AUSTRALIA,Queensland,1.0,,
1943,,USA,Hawaii,0.0,0.0,
1943,,USA,Hawaii,0.0,0.0,
1943,,USA,Hawaii,,0.0,
1942,12.0,AUSTRALIA,New South Wales,1.0,0.0,bull
1942,9.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1942,6.0,USA,Midway Atoll,0.0,0.0,
1942,5.0,AUSTRALIA,Queensland,0.0,0.0,
1942,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1942,1.0,AUSTRALIA,New South Wales,1.0,0.0,bull
1942,1.0,AUSTRALIA,New South Wales,0.0,1.0,
1942,,AUSTRALIA,Tasmania,0.0,0.0,
1941,12.0,AUSTRALIA,Western Australia,0.0,0.0,
1941,11.0,AUSTRALIA,Western Australia,0.0,,
1941,8.0,USA,New York,0.0,1.0,
1941,8.0,USA,South Carolina,0.0,0.0,
1941,7.0,USA,New Jersey,0.0,0.0,mako
1941,7.0,USA,Hawaii,0.0,1.0,
1941,6.0,USA,New York,0.0,1.0,
1941,3.0,USA,California,0.0,1.0,mako
1941,2.0,AUSTRALIA,New South Wales,0.0,1.0,
1940,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1940,12.0,AUSTRALIA,Queensland,0.0,0.0,
1940,12.0,AUSTRALIA,Northern Territory,0.0,1.0,
1940,7.0,USA,South Carolina,0.0,0.0,
1940,7.0,USA,South Carolina,0.0,0.0,
1940,6.0,USA,North Carolina,0.0,0.0,
1940,3.0,AUSTRALIA,New South Wales,0.0,0.0,wobbegong
1940,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1940,2.0,AUSTRALIA,New South Wales,1.0,0.0,
1940,1.0,AUSTRALIA,Queensland,0.0,0.0,
1940,1.0,AUSTRALIA,New South Wales,1.0,0.0,
1940,1.0,AUSTRALIA,Queensland,0.0,0.0,
1940,1.0,AUSTRALIA,Queensland,0.0,0.0,
1939,12.0,AUSTRALIA,Queensland,1.0,0.0,
1939,11.0,AUSTRALIA,New South Wales,0.0,0.0,
1939,11.0,AUSTRALIA,New South Wales,0.0,1.0,
1939,11.0,AUSTRALIA,New South Wales,,0.0,
1939,11.0,AUSTRALIA,New South Wales,,0.0,
1939,10.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1939,10.0,USA,Hawaii,0.0,0.0,
1939,9.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1939,8.0,USA,California,0.0,1.0,
1939,7.0,USA,Texas,0.0,1.0,
1939,5.0,USA,Virginia,1.0,0.0,
1939,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1938,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1938,10.0,AUSTRALIA,Queensland,0.0,1.0,tiger
1938,8.0,USA,California,0.0,1.0,
1938,7.0,USA,South Carolina,0.0,0.0,
1938,7.0,USA,California,0.0,1.0,
1938,7.0,AUSTRALIA,Torres Strait,1.0,0.0,
1938,6.0,AUSTRALIA,New South Wales,0.0,0.0,
1938,3.0,AUSTRALIA,Northern Territory,0.0,0.0,
1938,1.0,AUSTRALIA,New South Wales,0.0,1.0,tiger
1938,1.0,AUSTRALIA,New South Wales,0.0,0.0,
1938,,USA,North Carolina,0.0,1.0,
1938,,AUSTRALIA,Torres Strait,0.0,0.0,
1937,11.0,USA,North Carolina,1.0,,
1937,11.0,AUSTRALIA,Torres Strait,1.0,0.0,
1937,10.0,AUSTRALIA,Queensland,1.0,0.0,tiger
1937,10.0,AUSTRALIA,Queensland,1.0,0.0,tiger
1937,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1937,10.0,AUSTRALIA,New South Wales,0.0,0.0,
1937,8.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1937,7.0,AUSTRALIA,Northern Territory,1.0,0.0,
1937,6.0,AUSTRALIA,New South Wales,0.0,1.0,
1937,6.0,USA,Texas,1.0,0.0,
1937,5.0,USA,Texas,0.0,1.0,
1937,5.0,AUSTRALIA,Queensland,1.0,0.0,
1937,2.0,AUSTRALIA,New South Wales,1.0,0.0,white
1937,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1937,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1937,2.0,AUSTRALIA,Queensland,0.0,1.0,
1937,1.0,AUSTRALIA,New South Wales,0.0,1.0,nurse
1937,,AUSTRALIA,Torres Strait,0.0,0.0,
1936,12.0,USA,Hawaii,0.0,0.0,
1936,12.0,AUSTRALIA,Queensland,0.0,0.0,
1936,12.0,AUSTRALIA,New South Wales,0.0,1.0,
1936,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1936,12.0,AUSTRALIA,Victoria,1.0,0.0,white
1936,11.0,AUSTRALIA,Torres Strait,0.0,1.0,
1936,9.0,USA,Hawaii,0.0,0.0,
1936,8.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1936,8.0,AUSTRALIA,Torres Strait,0.0,0.0,
1936,8.0,USA,North Carolina,0.0,0.0,
1936,7.0,USA,Massachusetts,1.0,0.0,white
1936,7.0,USA,New Jersey,0.0,0.0,blue
1936,7.0,AUSTRALIA,Torres Strait,0.0,0.0,
1936,6.0,AUSTRALIA,Torres Strait,1.0,0.0,tiger
1936,6.0,USA,Florida,1.0,0.0,
1936,4.0,AUSTRALIA,Queensland,0.0,0.0,tiger
1936,4.0,AUSTRALIA,Queensland,0.0,0.0,
1936,3.0,USA,Florida,0.0,1.0,
1936,3.0,AUSTRALIA,Torres Strait,0.0,0.0,
1936,3.0,AUSTRALIA,Queensland,0.0,0.0,
1936,3.0,AUSTRALIA,Northern Territory,0.0,0.0,
1936,2.0,AUSTRALIA,New South Wales,0.0,1.0,
1936,2.0,AUSTRALIA,Queensland,0.0,0.0,
1936,2.0,AUSTRALIA,New South Wales,1.0,0.0,white
1936,1.0,AUSTRALIA,South Australia,1.0,0.0,white
1936,1.0,AUSTRALIA,New South Wales,0.0,1.0,
1936,,AUSTRALIA,Victoria,1.0,0.0,
1935,12.0,AUSTRALIA,Victoria,0.0,1.0,
1935,11.0,AUSTRALIA,Torres Strait,0.0,0.0,
1935,9.0,USA,North Carolina,1.0,0.0,
1935,8.0,AUSTRALIA,Queensland,1.0,0.0,
1935,8.0,AUSTRALIA,Torres Strait,1.0,0.0,
1935,6.0,USA,New Jersey,0.0,0.0,
1935,6.0,AUSTRALIA,South Australia,0.0,0.0,
1935,5.0,AUSTRALIA,Torres Strait,0.0,0.0,
1935,4.0,USA,California,0.0,0.0,
1935,3.0,AUSTRALIA,Queensland,0.0,0.0,
1935,3.0,AUSTRALIA,Torres Strait,0.0,0.0,tiger
1935,3.0,AUSTRALIA,Queensland,0.0,1.0,
1935,3.0,AUSTRALIA,New South Wales,0.0,0.0,
1935,3.0,AUSTRALIA,New South Wales,1.0,0.0,white
1935,3.0,AUSTRALIA,New South Wales,1.0,0.0,white
1935,2.0,AUSTRALIA,New South Wales,0.0,0.0,
1935,1.0,AUSTRALIA,New South Wales,0.0,0.0,tiger
1935,1.0,AUSTRALIA,Queensland,0.0,0.0,
1934,12.0,AUSTRALIA,New South Wales,0.0,0.0,tiger
1934,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1934,12.0,AUSTRALIA,New South Wales,1.0,0.0,
1934,12.0,AUSTRALIA,New South Wales,0.0,0.0,
1934,10.0,AUSTRALIA,Northern Territory,1.0,0.0,
1934,10.0,AUSTRALIA,Torres Strait,1.0,0.0,
1934,8.0,AUSTRALIA,Queensland,1.0,0.0,
1934,8.0,USA,Georgia,0.0,0.0,
1934,7.0,AUSTRALIA,New South Wales,0.0,0.0,
1934,6.0,AUSTRALIA,New South Wales,0.0,1.0,
1934,6.0,USA,Florida,1.0,0.0,
1934,4.0,AUSTRALIA,Queensland,0.0,0.0,
1934,4.0,AUSTRALIA,New South Wales,1.0,0.0,
1934,3.0,AUSTRALIA,New South Wales,1.0,0.0,
